72.65165132644485	-130.22043343168917
74.51845389623581	-178.5771041316682
74.5643196435177	-132.84155700643998
76.12573328736136	-169.21291901305378
74.2898640729631	-163.28935032402123
75.49827935300922	-160.57990877493808
69.18754658198279	-163.84418630171643
67.1285438461765	-155.9746416277645
68.55787252071234	-128.8939966609287
76.32283155552989	-166.56326126683751
67.84618382281616	-127.7580033870412
66.5613446720649	-164.35879800107142
74.22685619469935	-176.79184751076338
66.00663760488254	-131.37162099489944
65.35295877529322	-171.3587197513154
74.77312629358835	-176.6399659808312
72.69344071120484	-156.8492202843146
68.72112371579776	-178.26652681379127
77.26583787057045	-127.27555961362557
66.95429973464302	-160.79481086317128
75.16411334632778	-142.80908678542858
75.18848239706725	-153.2210943120822
65.43021220127744	-171.8220759468294
71.89648408617121	-151.93354277270512
73.37602425265129	-154.7600265491973
76.64677881556378	-173.62321558553518
69.53143612848648	-129.03326266208745
69.60649302675857	-154.75420908146427
70.3496366092109	-166.99504260128637
77.8136157888226	-136.3701941486417
76.0179198022434	-125.84041461382076
76.9625772923728	-152.3271870629993
66.48263659456316	-160.99869921603246
67.15956929709856	-176.22165120380026
69.99642634091039	-137.49046406151663
73.07073252076214	-159.52402143846086
70.1128978331247	-128.6879557986705
73.71899779397216	-142.56335430705215
77.40925616176341	-132.32169345823473
67.90000563122028	-147.27893182186483
76.7423059928915	-129.4490085587859
69.12289366491316	-139.60929666900114
66.17902307843131	-171.4895301417159
68.68699190610985	-160.3034903504518
65.77208124752516	-166.5103211785373
67.41552102693552	-177.51537984055147
71.66548259298386	-127.43149321222707
73.51081277808709	-139.7160299571745
71.23873729333127	-140.97622076795938
73.50891058637517	-147.48481782732054
71.51137381182238	-164.6300076587414
71.67623280922689	-141.88281291587398
77.96682069038471	-129.23601780146817
67.6835902590457	-135.90648906043938
68.94919763228917	-175.9308823694462
72.15333706524297	-144.97744858952586
74.10565683722511	-145.31561835753237
70.44204952210019	-133.8665196982355
69.81216975002565	-173.212937318932
65.2452024557712	-156.8932806818774
66.37491047936986	-129.7977749297128
65.63593757234348	-169.8324921347202
70.34091374839588	-148.32812879823717
75.33843092363331	-174.05555668102426
70.80894112365569	-156.09888181814057
77.5701807558172	-176.35634950546915
70.97759198831184	-132.9383635558129
74.33504716851786	-164.8741025123137
70.16763811314509	-154.43172181183664
72.59431604255464	-154.22998980552308
70.28418062357395	-173.08663173996956
67.33729540209016	-145.8281002504952
76.60438573242202	-146.61495849959104
70.66124635295166	-130.46761983730158
71.7274730786499	-143.5802996081
68.73281865500779	-139.33716657012516
70.24359917281787	-175.1147517853497
69.16443496932439	-128.22021691622928
72.60052342219623	-148.4706989839324
67.91647050865475	-151.33943233697127
76.03437242513394	-162.70748460299154
75.59964525131834	-164.5979392684249
70.15424034542505	-141.73824100291006
69.62192954168259	-144.73533126599588
66.07088058294529	-138.65049763716652
68.9294691119939	-137.92546574519554
65.02765805375462	-159.8654139821731
71.27074966346565	-135.32901657953965
72.3669163917187	-129.7764485828871
66.34051236808506	-165.61494677159686
67.87210177521804	-161.93181716470798
67.98431049009876	-163.5881045769782
69.76962028789926	-131.716249518781
76.33752587105013	-154.3423647493897
74.65865615099116	-135.5250138033103
69.55334454619836	-132.2794097852579
73.8421410341412	-175.89362576583477
73.53669366656156	-128.03565775519962
